name	description	GSM2522610	GSM2522611	GSM2522612	GSM2522613	GSM2522618	GSM2522666	GSM2522667	GSM2522668	GSM2522669	GSM2522670
Hs~MGC:BC000190.1~uORF:IOH4410	zinc finger, C3HC-type containing 1 (ZC3HC1)	-0.1340593463890163	-0.04007845676467515	-0.014627949821307698	-0.19373145511736306	-0.18588260948135837	-0.03451852061291018	1.095053030377569	0.21795174287681915	-0.028158525254227473	-0.09532799985032031
Hs~MGC:BC000201.1~uORF:IOH4385	WD repeat domain 1 (WDR1)	-0.3260983652404726	-0.2534230099127056	-0.2614373784956678	-0.2523948432728982	-0.24902828413819053	-0.2648026911918946	-0.4136586853452835	-0.24670037073211262	-0.3592603203855853	-0.19654364229299034
Hs~MGC:BC000208.1~uORF:IOH4373	OTU domain, ubiquitin aldehyde binding 2 (OTUB2)	-0.09819538195638816	-0.1334311765460609	-0.05027915514670256	-0.18809441944769437	-0.06969911096707912	-0.2109039350443272	-0.19941961322133728	-0.1160379570979865	0.12479047917037264	-0.10831052880971266
Hs~MGC:BC000226.1~uORF:IOH4362	ubiquitin specific peptidase 47 (USP47)	-0.23831505694898172	-0.2638470108808504	-0.26891124563617225	-0.20385901072727627	-0.28037397875201364	-0.2605231762188045	-0.3896683725814041	-0.2445730478023368	-0.3658202099658729	-0.18235902731883943
Hs~MGC:BC000226.1~uORF:IOH46086	ubiquitin specific peptidase 47 (USP47)	-0.1807659047198808	-0.24230407554668446	-0.2489809332614937	0.04378838682833783	-0.2707204133818145	-0.19899069065977903	-0.3731541107718499	-0.21893320828030177	-0.2453253960963798	-0.17081900157715735
Hs~MGC:BC000232.1~uORF:IOH62785	Receptor expression-enhancing protein 5	-0.32203239252863397	-0.11953250858853448	-0.281969036502341	-0.26538868820637174	-0.2553882801467923	-0.34784841418321094	-0.441889146411616	-0.26741377820624573	-0.41196960859210663	-0.234168934554933
Hs~MGC:BC000238.1~uORF:IOH4394	ankyrin repeat and zinc finger domain containing 1 (ANKZF1)	0.22603987788510435	-0.10366486267035849	-0.015315201972158684	-0.14777528296294545	-0.12148764989426518	-0.07129921686811713	0.006897076548025491	-0.14996315960967477	0.0065973809430857205	0.7208884041707361
Hs~MGC:BC000247.1~uORF:IOH4476	THAP domain containing 4 (THAP4)	-0.2874194966227254	-0.288285502039501	-0.29837718160390825	-0.26204468399555136	0.26851639106178077	-0.19020033557991825	-0.4678879504766574	-0.2842084329150023	-0.4248592161884612	-0.2097665884553344
Hs~MGC:BC000250.1~uORF:IOH4515	non-metastatic cells 3, protein expressed in (NME3)	-0.19139998719699727	-0.2701014114617373	0.006934586411641965	-0.2562165623709786	-0.21575187645032753	-0.24039788958859692	0.17706092289647235	-0.06867703081929298	-0.2452103103142695	-0.17743047465832937
Hs~MGC:BC000251.1~N/A	Glycogen synthase kinase-3 beta	-0.27709818127728886	-0.29928861417254277	-0.29236372528396215	-0.26949703623680826	-0.3126282442242085	-0.33743878316758635	-0.4450134662134235	-0.27950592959655046	-0.2816925032432373	-0.2119303432818998
Hs~MGC:BC000284.1~uORF:IOH4482	golgi associated, gamma adaptin ear containing, ARF binding protein 2 (GGA2)	-0.23435333994770302	-0.1411912661556798	-0.100104936083399	0.05601788794219531	0.30179279874964376	-0.20234490509814695	0.06123792452946393	0.18492225528293124	-0.0875427888231467	-0.1975053111047972
Hs~MGC:BC000288.1~uORF:IOH3404	CCHC-type zinc finger, nucleic acid binding protein (CNBP)	0.22822924780686363	0.19839952093988222	0.051777789254668756	-0.024429299072398467	0.12235005422123588	0.18928854622301894	2.0871361503015304	13.154650336302556	0.397543782771804	-0.2191428593704511
Hs~MGC:BC000306.1~uORF:IOH3456	hydroxyacyl-Coenzyme A dehydrogenase (HADH)	0.169741794182723	0.28376050664569025	-0.1129050073929986	0.03518951885765678	-0.14045406656277412	0.03580432002597608	0.7293960307160211	0.6351309658423324	-0.026317152740462535	-0.122975978189767
Hs~MGC:BC000313.1~uORF:IOH3491	nucleolar protein 4, mRNA (cDNA clone MGC:8430 IMAGE:2821116), complete cds	0.03890087742996638	-0.07528841559040873	-0.05732348969292516	0.21328162882820642	-0.033129133917618785	-0.12010882007471253	-0.04900593133431672	0.05896234496725696	0.2030488110053825	-0.07549358060680421
Hs~MGC:BC000314.1~uORF:IOH3485	Reticulon-1	-0.30733233733967885	-0.22747882972532296	-0.275526047588113	-0.25640764832588264	-0.3030882502113058	-0.2575159494809574	-0.44289339206219697	-0.24658840636738757	-0.33889013695206066	-0.1797144380863706
Hs~MGC:BC000331.1~uORF:IOH3559	proteasome (prosome, macropain) subunit, beta type, 4 (PSMB4)	-0.0029056625045797576	-0.11918504188959632	-0.06462554379571687	-0.14519562257174115	-0.01961414239933996	0.06703321307284991	-0.1808968601106211	-0.063638634406666	0.1082181265464882	-0.08511026872487262
Hs~MGC:BC000337.2~uORF:IOH3577	glucose-6-phosphate dehydrogenase (G6PD)	-0.19025317438083764	0.09856075611165083	0.10065859848394508	0.025061963247743548	-0.18792689391269468	0.000989887407053774	-0.2872353162221423	-0.15376994801032626	0.7056284214811	-0.030775980857786097
Hs~MGC:BC000381.2~uORF:IOH3454	TBP-like 1 (TBPL1)	0.3833617451200922	0.03937559505918418	0.11818352833064522	0.05525354412257922	-0.0679955406076322	0.1813078291110401	4.430041253106999	0.06724770795691021	0.230093969801305	-0.06876189892415632
Hs~MGC:BC000395.1~uORF:IOH3542	LETM1 domain-containing protein 1	-0.29794932338928193	-0.18114993653356823	-0.26478773273106637	-0.2615669691082913	-0.28650683204602256	-0.2881665296936299	-0.4315119413556123	-0.2666300276531704	-0.3784796459980068	-0.15903855863252353
Hs~MGC:BC000412.1~uORF:IOH3631	coiled-coil domain containing 106 (CCDC106)	0.22812499209630366	-0.05525116928497482	-0.031036094922874975	-0.08328377318283763	0.3984420238089318	0.23208369595392012	0.8829340324048492	-0.04023808217913185	0.22100219301459062	-0.0495285226880195
Hs~MGC:BC000417.1~uORF:IOH3651	single-strand-selective monofunctional uracil-DNA glycosylase 1 (SMUG1)	-0.06879527157847791	-0.10158006247672953	-0.08481357572696457	-0.17586491833383688	0.07135651479512503	-0.10565099921967835	-0.1711891521550048	-0.15757673641097775	-0.17144032398156167	-0.07020440214186659
Hs~MGC:BC000419.2~uORF:IOH46092	catechol-O-methyltransferase (COMT)	-0.2349788742110628	-0.24265154224562263	-0.23188553600907544	-0.23395504862465993	-0.2760582671747482	-0.26908220616498474	-0.41856833074812394	-0.2512909096858394	-0.30540017435796085	-0.16937649835944707
Hs~MGC:BC000440.1~uORF:IOH3468	Cystathionine beta-synthase	-0.11279118143478332	-0.017724765799653503	0.0417267265484731	-0.12245639393816238	-0.06969911096707912	0.3603534825797834	-0.014080499264110908	-0.025346821670701025	0.2784299982876346	-0.09580883425622373
Hs~MGC:BC000442.1~N/A	Serine/threonine-protein kinase 12	-0.2805386197257677	-0.21925545118378648	-0.24949637237463193	-0.05051253191679764	-0.18133975518949996	-0.2858532783568244	-0.44467871766322986	-0.25476180499231577	-0.4197954417756076	-0.12501952441485653
Hs~MGC:BC000448.1~uORF:IOH3504	THUMP domain containing 1 (THUMPD1)	-0.26646409880017236	-0.24438887574031343	-0.17802214868612945	-0.23768122474528838	-0.011323433316698332	-0.25022920777002017	-0.03226850382463342	-0.14682815739737354	-0.26650118000467654	-0.14581561247017946
Hs~MGC:BC000450.1~uORF:IOH3506	glyceronephosphate O-acyltransferase (GNPAT)	-0.17221693645396363	-0.0824693940351307	-0.1769053639409966	-0.2246873798118148	-0.15022120329026972	-0.276368947875922	-0.39402010373392177	-0.2481559074735382	-0.24762711173858595	-0.17731026605685352
Hs~MGC:BC000452.1~uORF:IOH3518	peroxiredoxin 2 (PRDX2)	-0.21746391483698863	0.1540396057087771	-0.11625536162839716	-0.2566942772582387	-0.13920478163251304	-0.20940032167540362	-0.35016804365855153	-0.24266965360201104	-0.2136768060160449	-0.19678405949594205
Hs~MGC:BC000453.2~uORF:IOH3516	pericentriolar material 1 (PCM1)	-0.10882946443350464	-0.08941872801389392	-0.2378130858101652	-0.0641751776924353	-0.044031984218079	0.5897123526240456	5.890214429051769	-0.17257996128413364	-0.1598166599884205	-0.15783647261776498
Hs~MGC:BC000463.1~uORF:IOH3592	splicing factor 3b, subunit 3, 130kDa (SF3B3)	-0.1747190735074028	-0.2779773233043356	-0.2517299418648976	-0.11529067062926152	-0.13829621077414136	-0.25242679653998534	-0.3087708062846015	-0.21658195662107585	-0.2846847335781053	-0.18897050040001145
Hs~MGC:BC000468.1~uORF:IOH3618	ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1)	-0.27897478406736825	-0.24693696486585992	-0.26538907836306097	-0.21838154329998205	-0.23892043333880553	-0.24502439226220785	-0.41856833074812394	-0.26215145306416865	-0.36052626398879867	-0.12009097175434646
Hs~MGC:BC000478.2~uORF:IOH3690	heat shock 70kDa protein 9 (mortalin) (HSPA9)	-0.2594789661926547	0.15786173939709686	-0.2144465126812317	-0.26128034017593527	-0.23789829112313737	0.09560186708239746	3.1091234740427924	-0.2684214574887711	-0.051981282151061355	-0.17586776283914327
Hs~MGC:BC000479.1~uORF:IOH3692	v-akt murine thymoma viral oncogene homolog 1 (AKT1)	-0.343092046061747	-0.28469501281714	-0.31822158745973045	-0.275516243816285	-0.29570611198703584	-0.38277850936897356	-0.47369025868001424	-0.28891093623345415	-0.4377488237848157	-0.19918823152545914
Hs~MGC:BC000503.1~uORF:IOH3515	Rab9 effector protein with kelch motifs (RABEPK)	-0.037622814121048245	-0.1282191760619885	-0.06874905670082279	-0.1999417486517438	-0.2547068520030136	-0.07939559654693627	-0.35195336925958437	0.37055917199705385	-0.1651106059654947	-0.12261535238533942
Hs~MGC:BC000504.1~uORF:IOH3510	Succinyl-CoA ligase [GDP-forming] subunit alpha, mitochondrial	-0.17576163061300246	-0.23628131943175634	-0.2127283823041042	-0.1557053500914624	-0.20212331357475227	-0.20974730937592445	-0.16505209540145424	-0.21434266932657497	-0.2399163643371953	-0.15915876723399938
Hs~MGC:BC000507.1~uORF:IOH3546	39S ribosomal protein L28, mitochondrial	-0.18806380445907836	-0.2262047851625497	-0.07424707390763068	-0.17892229361230125	-0.033356276632211704	0.9749843627689965	-0.029702098273148653	-0.16429459829448037	-0.034603329052404756	-0.1628852338797509
Hs~MGC:BC000522.1~uORF:IOH3622	serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1 (SERPINF1)	0.005122027208537581	-0.09277757277029614	-0.09202972331089992	-0.1398452158344285	-0.14545120628381839	-0.09223414146620663	0.7196883227604048	0.022014104607992503	-0.08086781346074881	-0.10698823419347826
Hs~MGC:BC000525.1~uORF:IOH3627	glutamic-oxaloacetic transaminase 2, mitochondrial (aspartate aminotransferase 2) (GOT2)	0.2644059793711716	-0.23037438554980763	-0.14134006513445813	-0.15245688885809403	0.21104928426977165	-0.19598346392193192	0.5053376677863941	0.08650557868961774	-0.1720157528921132	-0.13187141469898028
Hs~MGC:BC000526.1~uORF:IOH3637	transmembrane protein 98 (TMEM98)	-0.276681158435049	-0.3105233707715433	-0.29614361211364254	-0.275707329771189	-0.15976119730317243	-0.28654725375786605	-0.4467987918144564	-0.255321626815941	-0.4224424147641447	-0.2106080486656654
Hs~MGC:BC000535.1~uORF:IOH4145	Suppressor of SWI4 1 homolog	-0.0106205850860172	-0.12358628674281301	-0.1644489187068225	-0.1834128135525458	-0.2575461359354251	0.10601149809802207	0.591925959436489	-0.1730278187430338	-0.3612167786814605	-0.13030870287979415
Hs~MGC:BC000552.1~uORF:IOH4161	chromosome 16 open reading frame 67 (C16orf67)	-0.22205116610162712	-0.23118514118066333	-0.21685189520921014	-0.14586442341390524	-0.143634064567075	-0.2702388318333875	-0.30486540653234206	-0.23931072266025974	-0.44085613990179406	-0.17550713703471568
Hs~MGC:BC000553.1~uORF:IOH4163	phospholipase D family, member 3 (PLD3)	-0.03918664977944773	0.05547488544331894	0.2193814075434528	9.38254117489776	0.022066545728461107	-0.20627743237071625	-0.2236330916853458	0.044183048823551174	0.19441737734710934	-0.12730348784289777
Hs~MGC:BC000557.1~uORF:IOH4154	phosphatidylethanolamine N-methyltransferase (PEMT)	-0.2411299611341008	-0.22944780768597253	-0.2384144314421598	-0.2393054553619726	-0.18565546676676548	-0.08980522756256089	-0.3291904678464151	-0.22744249999940508	-0.14807791021316902	-0.10831052880971266
Hs~MGC:BC000566.1~uORF:IOH4164	RAB, member of RAS oncogene family-like 4 (RABL4)	-0.14740407734069186	-0.25527616564037575	-0.22028815596346504	-0.2371079668805763	-0.2770804093904163	-0.21761236392106306	-0.4326277698562579	-0.260471987593293	-0.3686973545186306	-0.1945000960679008
Hs~MGC:BC000574.1~uORF:IOH4174	Procollagen C-endopeptidase enhancer 1	-0.2708428386436909	-0.2595615882606131	-0.21831230602976848	-0.20233032308804408	-0.2338097222604648	-0.35559780616150927	-0.389445206881275	-0.27099663787744716	-0.3428030535438112	-0.14004559959933843
Hs~MGC:BC000578.1~uORF:IOH4180	hypoxanthine phosphoribosyltransferase 1 (Lesch-Nyhan syndrome) (HPRT1)	-0.27834924980400844	-0.24265154224562263	-0.229480153481097	-0.2220121764431585	-0.145110492211929	-0.23993523932123584	-0.12588651502879533	-0.1917258676521161	-0.06924414946760764	-0.12754390504584948
Hs~MGC:BC000583.1~uORF:IOH22887	Thimet oligopeptidase	-0.2763683913033691	0.41348140758260343	-0.1699469359136304	-0.2608026252886752	-0.23006186746968157	-0.15573289066151674	-0.12142320102621312	-0.07225989049049437	-0.27018392503220645	-0.05241352912344002
Hs~MGC:BC000594.2~uORF:IOH4296	lysyl oxidase-like 2 (LOXL2)	-0.14198278039157364	-0.14524504430995835	-0.12862590034371488	-0.15073711526395783	-0.15419620079564586	-0.11432569173269885	-0.06764026729509746	0.06713574359218516	0.11650430285843043	-0.031497232466641226
Hs~MGC:BC000601.1~uORF:IOH4258	HIG1 domain family, member 1A (HIGD1A)	-0.21527454491522935	-0.1746638914867226	-0.0940055732445965	-0.19678883039582742	-0.1497669178610839	-0.16660517194450244	-0.1104880817198867	-0.04057397527330698	-0.17293643914899567	-0.11624429650711911
Hs~MGC:BC000607.1~uORF:IOH4250	Anaphase-promoting complex subunit 11	-0.2908599350712043	-0.24126167544986998	-0.2667635826647629	-0.26108925422103124	-0.27003898523803577	-0.25474004787679083	-0.4108691140936696	-0.23528000553015815	-0.34545002653234824	-0.2030349067726865
Hs~MGC:BC000623.1~uORF:IOH4257	transmembrane protein 103 (TMEM103)	-0.29857485765264175	-0.20987385031245617	-0.2573138655905619	-0.26548423118382375	-0.3326168031083856	-0.2495352323689785	-0.3675749682686221	-0.26282323925251894	-0.3284173307800226	-0.17286254780224689
Hs~MGC:BC000645.1~uORF:IOH4240	solute carrier family 39 (zinc transporter), member 7 (SLC39A7)	-0.2685492130113717	-0.22910034098703436	-0.20937802806870567	-0.22898681379715533	-0.13295835698120773	-0.2417858403906802	-0.3730425279217853	-0.211879453302624	-0.25591328805052815	-0.1208122233632016
Hs~MGC:BC000651.1~uORF:IOH4188	solute carrier family 1 (glutamate transporter), member 7 (SLC1A7)	-0.29127695791344416	-0.20026060497516707	-0.22612979924569843	1.5335900342375548	-0.28389469082820395	-0.24282680349224267	-0.3795143332255296	-0.14100601043167127	-0.33210007580755246	-0.16889566395354366
Hs~MGC:BC000682.1~uORF:IOH4327	Protein DGCR6L	-0.25833215337649507	-0.23975598642113796	-0.07527795213390716	-0.1003859661467477	0.2612478241948073	-0.23496174894710406	-0.37002979097004235	-0.1604878098938289	0.3724550822717567	-0.16456815430041288
Hs~MGC:BC000686.1~uORF:IOH4305	Mammalian ependymin-related protein 1	-0.09402515353398955	-0.10656041849484316	-0.07450479346419979	-0.18226629782312165	-0.0694719682524862	0.44293655530373865	-0.20990840112740547	-0.14783583667989894	-0.09053501915801473	-0.14112747701262113
Hs~MGC:BC000691.1~uORF:IOH4341	tubulin polymerization-promoting protein family member 3 (TPPP3)	0.091341499841629	-0.05177650229559321	-0.08352497794411898	-0.020034322109605932	0.16823288256900598	0.2382138119964546	0.280275059206186	0.19802208595576137	0.42481911313194715	-0.02849201742974485
Hs~MGC:BC000702.1~uORF:IOH4311	Mitochondrial carrier homolog 1	-0.3052472231284795	-0.2696381225298197	-0.2434829160546858	-0.26863714943974015	-0.279465407893642	-0.28677857889154657	-0.36032208301442603	-0.2574489497457168	-0.36593529574798317	-0.1545908403779169
Hs~MGC:BC000712.1~uORF:IOH4703	kinesin family member C1 (KIFC1)	1.257962901007642	1.7565560212115725	0.2710112253761331	0.966924634969674	0.6362604459877205	0.22468129167614262	1.231072524606262	0.608595411402497	0.744757587398605	0.665352030288891
Hs~MGC:BC000718.1~uORF:IOH4584	dynactin 2 (p50) (DCTN2)	-0.24311081963474013	-0.22979527438491068	-0.24502923339410052	-0.24370043232476513	-0.041079128928371025	-0.21749670135422278	-0.2991746811790497	-0.09140579685847687	-0.11136554571998059	-0.11720596531892595
Hs~MGC:BC000733.1~uORF:IOH4627	eukaryotic translation initiation factor 3, subunit G (EIF3S4)	-0.19536170419827595	-0.17837020294206296	-0.20130281529620658	-0.1785401217024932	-0.1887218934137699	0.038811546763823195	0.09236953969747486	-0.1819849679210373	0.016379672422461952	-0.14605602967313117
Hs~MGC:BC000742.1~uORF:IOH4675	glutathione peroxidase 1 (GPX1)	-0.30097273899552096	-0.24960087622438581	-0.286350268964016	-0.26280902781516746	-0.3178525266598457	-0.31176169332904563	-0.41142702834399236	-0.18500800576861348	-0.3718046706356089	-0.22623516685752657
Hs~MGC:BC000742.2~uORF:IOH46095	glutathione peroxidase 1 (GPX1)	-0.28314501248976687	-0.2804095901969027	-0.2556816417322908	-0.26940149325935625	-0.24232757405769934	-0.34090866017279453	-0.4453482147636172	-0.23270482514148214	-0.3874563370026109	-0.1896917520088666
Hs~MGC:BC000758.1~uORF:IOH3735	Coiled-coil domain-containing protein 28A	-0.018022740535774746	-0.055366991517954205	0.11543451972724127	-0.043633437540252805	0.2796463840768339	0.1764500013037486	-0.07321940979832522	-0.00844020259721941	0.04630197577114219	-0.07248836556990783
Hs~MGC:BC000769.1~uORF:IOH3832	chromosome 7 open reading frame 25 (C7orf25)	-0.04940370941432434	0.6011134250092101	-0.04641336179816577	0.04426610171559788	0.16721074035333786	0.34207879701902016	-0.09676339116194639	-0.12768225102939107	-0.18306398797470283	-0.122134517979436
Hs~MGC:BC000770.1~uORF:IOH4688	death inducer-obliterator 1 (DIDO1)	1.693126236884938	1.271955798425818	0.04816971546270108	0.5401341546915381	1.1825386745836963	0.48284014086363297	0.483021097773483	0.5174564185163113	0.8651373154859878	0.07140133039669078
Hs~MGC:BC000772.1~uORF:IOH4704	Myosin light chain 2, lymphocyte-specific	-0.28126840969968747	-0.2077890501188272	-0.21427469964351895	-0.23070658739129155	-0.2311975810426462	-0.22709669440196548	-0.3955822636348255	-0.24703626382628777	-0.15083996898381644	0.0592602616476294
Hs~MGC:BC000784.1~uORF:IOH4711	baculoviral IAP repeat-containing 5 (survivin) (BIRC5)	-0.04909094228264445	-0.2646577665117061	-0.27397973024869826	-0.2606115393337712	-0.28730183154709776	-0.2630677526892905	-0.41689458799715556	-0.24031840194278511	-0.2778946724335971	-0.15988001884285452
Hs~MGC:BC000788.1~uORF:IOH4609	chromosome 19 open reading frame 62 (HSPC142)	-0.09569324490294899	-0.2657001666085206	0.413272420602287	-0.2616625120857433	-0.29979468084970845	-0.2871255665920674	-0.30430749228201925	-0.1776183576967606	-0.32289321323872777	-0.20868471104205172
Hs~MGC:BC000797.1~uORF:IOH3049	chromosome 2 open reading frame 33 (C2orf33)	-0.2759513684611292	-0.10540219616504928	-0.23274460119763915	-0.007136020153584366	-0.2759446958174517	-0.2510388457379021	-0.33834026155170865	-0.2001231950064944	-0.11596897700439293	-0.1642075284959853
Hs~MGC:BC000807.1~uORF:IOH3072	zinc finger protein 160 (ZNF160)	-0.2271596959190654	-0.25805589923188105	-0.234548638093623	-0.24494249103164129	-0.2583411354365003	-0.2708171446675888	-0.20845782407656627	-0.23348857569455744	-0.3245044141882721	-0.1866865369719702
Hs~MGC:BC000809.1~uORF:IOH3070	Transcription elongation factor A protein-like 1	-0.18994040724915776	-0.15532157857916498	-0.18051343773296427	-0.20366792477237225	-0.2201811593848895	0.4129799504921078	-0.3011831724802117	-0.1824328253799375	-0.09628930826353016	-0.029333477640075836
Hs~MGC:BC000819.1~uORF:IOH3103	cysteine conjugate-beta lyase 2 (CCBL2)	-0.23675122129058224	-0.20350362749858988	-0.18446513760035743	-0.2541146168670344	-0.2566375650770534	-0.24930390723529797	-0.3368896845008694	-0.20874445109032277	-0.2606318051170508	-0.18704716277639777
Hs~MGC:BC000827.1~uORF:IOH3112	Condensin complex subunit 3	-0.04293985535960648	-0.2630362552499947	-0.2508708766763339	-0.1431892200452489	-0.24755185649333653	-0.19228226178304317	-0.34481206685545285	-0.18623961378058898	0.9500706226833956	-0.16456815430041288
